timestamp,requests_sent,bytes_sent,cpu_usage,memory_usage,network_bytes_sent,network_bytes_recv,server_status,current_rate,adaptive_factor,HTTP GET Flood_success,HTTP POST Flood_success,Slowloris_success,HTTP HEAD Flood_success,Large File Request_success,Rapid Session Creation_success,HTTP GET Flood_fail,HTTP POST Flood_fail,Slowloris_fail,HTTP HEAD Flood_fail,Large File Request_fail,Rapid Session Creation_fail
1727037368.71283,3327,3406848,3.5,54.0,531530794,23119414130,UP,20.0,2.0,1225,351,623,474,566,88,0,0,0,0,0,0
1727037370.7154548,3367,3447808,8.5,53.8,531672769,23119533041,UP,20.0,2.0,1240,357,629,481,571,89,0,0,0,0,0,0
1727037372.7179615,3407,3488768,9.5,53.9,531812382,23119637778,UP,20.0,2.0,1253,361,634,487,583,89,0,0,0,0,0,0
1727037374.7209344,3447,3529728,7.1,53.9,531967659,23119764290,UP,20.0,2.0,1269,367,640,492,590,89,0,0,0,0,0,0
1727037376.723118,3487,3570688,7.1,53.9,532042084,23119829145,UP,20.0,2.0,1283,370,648,499,596,91,0,0,0,0,0,0
1727037378.7252872,3527,3611648,3.5,53.9,532122766,23119896744,UP,20.0,2.0,1301,374,653,505,599,95,0,0,0,0,0,0
1727037380.728042,3567,3652608,8.5,54.0,532211875,23119982627,UP,20.0,2.0,1319,379,661,508,604,96,0,0,0,0,0,0
1727037382.7316067,3607,3693568,33.5,54.0,532274069,23120045831,UP,20.0,2.0,1337,381,667,513,612,97,0,0,0,0,0,0
1727037384.7343245,3647,3734528,52.3,51.6,532401742,23120148971,UP,20.0,2.0,1354,387,674,519,615,98,0,0,0,0,0,0
1727037386.738679,3687,3775488,8.0,51.4,532513908,23120270841,UP,20.0,2.0,1370,394,679,524,620,100,0,0,0,0,0,0
1727037388.740713,3727,3816448,10.6,51.4,532615158,23120365497,UP,20.0,2.0,1389,398,684,529,627,100,0,0,0,0,0,0
1727037390.7425232,3767,3857408,15.7,51.4,532722695,23120455325,UP,20.0,2.0,1402,402,695,533,635,100,0,0,0,0,0,0
1727037392.745393,3807,3898368,3.5,51.0,532788847,23120522927,UP,20.0,2.0,1414,407,702,542,642,100,0,0,0,0,0,0
1727037394.7475445,3847,3939328,6.5,51.3,532880967,23120615734,UP,20.0,2.0,1430,411,706,546,653,101,0,0,0,0,0,0
1727037396.751681,3887,3980288,6.5,51.4,532963640,23120684651,UP,20.0,2.0,1450,414,709,552,660,102,0,0,0,0,0,0
1727037398.7555518,3927,4021248,4.5,51.4,533053823,23120788206,UP,20.0,2.0,1464,417,717,559,667,103,0,0,0,0,0,0
1727037400.7587965,3967,4062208,13.2,51.5,533161171,23120883570,UP,20.0,2.0,1479,425,723,561,676,103,0,0,0,0,0,0
1727037402.7628179,4007,4103168,1.5,51.5,533247360,23120956724,UP,20.0,2.0,1495,430,727,566,686,103,0,0,0,0,0,0
1727037404.7667751,4047,4144128,12.4,51.2,533335973,23121041367,UP,20.0,2.0,1508,435,737,574,689,104,0,0,0,0,0,0
1727037406.7688732,4087,4185088,5.0,51.3,533398947,23121104923,UP,20.0,2.0,1523,438,744,584,694,104,0,0,0,0,0,0
1727037408.7714777,4127,4226048,1.0,51.3,533513018,23121218261,UP,20.0,2.0,1539,445,750,589,700,104,0,0,0,0,0,0
1727037410.7742755,4167,4267008,17.6,51.4,533614688,23121312989,UP,20.0,2.0,1557,450,757,592,707,104,0,0,0,0,0,0
1727037412.7764468,4207,4307968,1.5,51.4,533683867,23121383062,UP,20.0,2.0,1572,454,767,596,714,104,0,0,0,0,0,0
1727037414.7802932,4247,4348928,1.5,51.4,533764084,23121449082,UP,20.0,2.0,1593,456,773,603,716,106,0,0,0,0,0,0
1727037416.7837565,4287,4389888,5.9,51.5,533826087,23121512353,UP,20.0,2.0,1612,460,783,606,719,107,0,0,0,0,0,0
1727037418.7862444,4327,4430848,1.5,51.5,537138189,23121656177,UP,20.0,2.0,1625,466,791,610,727,108,0,0,0,0,0,0
1727037420.7884774,4367,4471808,27.8,51.6,537340856,23121866579,UP,20.0,2.0,1640,473,802,611,731,110,0,0,0,0,0,0
1727037422.7929113,4407,4512768,7.6,51.6,537542909,23122052708,UP,20.0,2.0,1656,480,812,615,734,110,0,0,0,0,0,0
1727037424.7954786,4447,4553728,0.5,51.6,537695200,23122174299,UP,20.0,2.0,1670,485,818,623,741,110,0,0,0,0,0,0
1727037426.7993577,4487,4594688,9.5,51.6,537845106,23122286841,UP,20.0,2.0,1682,489,827,627,750,112,0,0,0,0,0,0
1727037428.8022294,4527,4635648,2.5,51.6,538017235,23122428733,UP,20.0,2.0,1698,492,834,631,759,113,0,0,0,0,0,0
1727037430.8045135,4567,4676608,15.2,51.3,538161669,23122549863,UP,20.0,2.0,1713,496,841,639,765,113,0,0,0,0,0,0
1727068398.2356977,0,0,7.1,26.4,79881008,22380683337,UP,10,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1727068400.2421281,10,10240,16.7,26.4,79920985,22380719912,UP,10,1.0,0,0,0,0,0,0,6,2,0,0,2,0
1727068402.2462044,20,20480,2.0,26.4,79957229,22380753905,UP,10,1.0,0,0,0,0,0,0,9,4,1,3,2,1
1727068404.2503226,30,30720,3.5,26.4,79992567,22380774950,UP,10,1.0,0,0,0,0,0,0,14,6,1,4,3,2
1727068406.2543137,40,40960,6.9,26.3,80023202,22380806017,UP,10,1.0,0,0,0,0,0,0,19,9,2,5,3,2
1727068408.2581966,50,51200,2.0,26.4,80041739,22380825156,UP,10,1.0,0,0,0,0,0,0,24,10,2,8,4,2
1727068410.261962,60,61440,9.1,26.4,80089005,22380855264,UP,10,1.0,0,0,0,0,0,0,27,11,5,9,6,2
1727068412.2654357,70,71680,2.0,26.5,80109450,22380877669,UP,10,1.0,0,0,0,0,0,0,29,14,6,11,7,3
1727068414.269445,80,81920,9.1,26.5,80130475,22380898722,UP,10,1.0,0,0,0,0,0,0,35,17,7,11,7,3
1727068416.2729955,90,92160,7.1,26.5,80177915,22380931419,UP,10,1.0,0,0,0,0,0,0,40,17,7,16,7,3
1727068418.277577,100,102400,2.0,26.5,80196190,22380950704,UP,10.0,1.0,0,0,0,0,0,0,41,19,9,17,10,4
1727068420.2813284,110,112640,10.1,26.4,80225309,22380978093,UP,10.0,1.0,0,0,0,0,0,0,43,20,10,17,16,4
1727068422.285262,120,122880,7.9,26.4,80266135,22381008282,UP,10.0,1.0,0,0,0,0,0,0,45,23,12,17,18,5
1727068424.289348,130,133120,7.8,26.4,80391148,22381110241,UP,10.0,1.0,0,0,0,0,0,0,46,25,13,20,19,7
1727068426.2933753,140,143360,2.0,26.4,80440055,22381155568,UP,10.0,1.0,0,0,0,0,0,0,46,28,16,21,20,9
1727068428.2973614,150,153600,1.0,26.5,80479071,22381182725,UP,10.0,1.0,0,0,0,0,0,0,48,30,18,22,23,9
1727068430.3014326,160,163840,10.9,26.6,80506602,22381205988,UP,10.0,1.0,0,0,0,0,0,0,50,30,20,23,24,13
1727068432.3054278,170,174080,4.5,26.6,80526211,22381227299,UP,10.0,1.0,0,0,0,0,0,0,53,31,21,24,25,16
1727068434.3091488,180,184320,4.5,26.6,80561638,22381248421,UP,10.0,1.0,0,0,0,0,0,0,57,32,23,26,26,16
1727068436.3131733,190,194560,1.5,26.1,80585444,22381269033,UP,10.0,1.0,0,0,0,0,0,0,57,33,25,27,29,19
1727068438.3172023,200,204800,9.0,26.3,80614243,22381307344,UP,10.0,1.0,0,0,0,0,0,0,59,34,25,30,30,22
1727068440.3220198,210,215040,11.1,26.1,80658969,22381335421,UP,10.0,1.0,0,0,0,0,0,0,61,34,27,32,32,24
1727068442.3261409,220,225280,3.0,26.1,80681229,22381364657,UP,10.0,1.0,0,0,0,0,0,0,63,35,28,32,32,30
1727068444.330104,230,235520,5.5,26.4,80702163,22381386662,UP,10.0,1.0,0,0,0,0,0,0,64,36,30,32,36,32
1727068446.3333552,240,245760,2.0,26.4,80738042,22381425385,UP,10.0,1.0,0,0,0,0,0,0,65,39,32,32,37,35
1727068448.3374133,250,256000,4.5,26.5,80773443,22381445329,UP,10.0,1.0,0,0,0,0,0,0,67,39,35,33,39,37
1727068450.341043,260,266240,9.6,26.4,80803679,22381474435,UP,10.0,1.0,0,0,0,0,0,0,71,41,37,33,41,37
1727068452.3451924,270,276480,8.5,26.4,80959883,22381593323,UP,10.0,1.0,0,0,0,0,0,0,71,45,38,34,43,39
1727068454.3494983,280,286720,15.3,26.4,81263179,22381828888,UP,10.0,1.0,0,0,0,0,0,0,72,47,39,36,45,41
1727068456.3534105,290,296960,4.5,26.4,81442420,22382008698,UP,10.0,1.0,0,0,0,0,0,0,74,48,41,39,47,41
1727068458.3571036,300,307200,3.0,26.5,81573378,22382121584,UP,10.0,1.0,0,0,0,0,0,0,76,50,42,41,49,42
1727068460.3622694,310,317440,19.7,26.5,81679758,22382197836,UP,10.0,1.0,0,0,0,0,0,0,77,53,43,44,50,43
1727068462.3661225,320,327680,49.5,26.3,83857266,22384207531,UP,10.0,1.0,0,0,0,0,0,0,79,55,45,44,51,46
1727068464.3698661,330,337920,5.6,26.4,83949168,22384246043,UP,10.0,1.0,0,0,0,0,0,0,82,55,49,46,52,46
1727068466.3740659,340,348160,16.1,22.2,84433896,22384900896,UP,10.0,1.0,0,0,0,0,0,0,84,56,51,48,53,48
1727068468.3777993,350,358400,44.4,23.5,84699182,22385200904,UP,10.0,1.0,0,0,0,0,0,0,85,57,53,49,55,51
1727068470.397309,360,368640,100.0,25.9,84832735,22385314281,UP,10.0,1.0,0,0,0,0,0,0,85,59,57,50,56,53
1727068472.4201539,370,378880,100.0,26.9,84861389,22385341966,UP,10.0,1.0,0,0,0,0,0,0,85,62,59,51,57,56
1727068474.429606,380,389120,100.0,27.0,84909134,22385376591,UP,10.0,1.0,0,0,0,0,0,0,88,62,63,51,59,57
1727068476.4345021,390,399360,61.6,26.7,84958549,22385422176,UP,10.0,1.0,0,0,0,0,0,0,92,63,63,52,62,58
1727068478.4389343,400,409600,28.0,26.5,85090627,22385518165,UP,10.0,1.0,0,0,0,0,0,0,96,63,65,53,63,60
1727068480.4420085,410,419840,21.7,26.9,85210935,22385614330,UP,10.0,1.0,0,0,0,0,0,0,98,65,66,53,67,61
1727068482.445464,420,430080,4.5,26.7,85340427,22385699890,UP,10.0,1.0,0,0,0,0,0,0,101,67,68,54,68,62
1727068484.4494698,430,440320,15.0,26.7,85491537,22385838555,UP,10.0,1.0,0,0,0,0,0,0,102,71,70,56,68,63
1727068486.4533627,440,450560,8.7,26.9,85641605,22385975564,UP,10.0,1.0,0,0,0,0,0,0,103,74,71,58,69,65
1727068488.457463,450,460800,6.0,27.1,85802530,22386101695,UP,10.0,1.0,0,0,0,0,0,0,106,74,72,61,71,66
1727068490.4615238,460,471040,22.7,27.4,85956026,22386240485,UP,10.0,1.0,0,0,0,0,0,0,106,78,75,64,71,66
1727068492.4649446,470,481280,11.7,26.7,86064100,22386322827,UP,10.0,1.0,0,0,0,0,0,0,106,79,76,68,71,70
1727068494.4690263,480,491520,6.1,26.8,86196556,22386409281,UP,10.0,1.0,0,0,0,0,0,0,107,81,77,69,75,71
1727068496.4730785,490,501760,7.0,26.8,86291512,22386477455,UP,10.0,1.0,0,0,0,0,0,0,108,84,78,71,78,71
1727068498.4766428,500,512000,6.0,26.9,86391821,22386547981,UP,10.0,1.0,0,0,0,0,0,0,110,86,79,73,79,73
1727068500.480599,510,522240,17.9,27.2,86526612,22386641613,UP,10.0,1.0,0,0,0,0,0,0,111,87,84,74,79,75
1727068502.484668,520,532480,5.6,26.6,86646282,22386723950,UP,10.0,1.0,0,0,0,0,0,0,114,88,85,77,80,76
1727068504.4892905,530,542720,6.1,26.3,86754363,22386803517,UP,10.0,1.0,0,0,0,0,0,0,117,91,86,78,80,78
1727068506.4928281,540,552960,8.2,26.3,86855263,22386875006,UP,10.0,1.0,0,0,0,0,0,0,119,91,88,81,81,80
1727068508.4967093,550,563200,10.2,26.4,86969304,22386945046,UP,10.0,1.0,0,0,0,0,0,0,121,91,88,81,85,84
1727068510.5009437,560,573440,15.2,26.7,87079390,22387024463,UP,10.0,1.0,0,0,0,0,0,0,122,92,93,82,86,85
1727068512.5046463,570,583680,1.0,26.7,87181517,22387094237,UP,10.0,1.0,0,0,0,0,0,0,123,93,94,84,87,89
1727068514.5085568,580,593920,9.1,26.7,87308332,22387177933,UP,10.0,1.0,0,0,0,0,0,0,125,96,94,87,87,91
1727068516.5126033,590,604160,6.1,26.7,87393950,22387229746,UP,10.0,1.0,0,0,0,0,0,0,126,97,95,91,90,91
1727068518.5168798,600,614400,1.0,26.7,87406102,22387239204,UP,10.0,1.0,0,0,0,0,0,0,127,98,97,93,92,93
1727068520.5210166,610,624640,5.1,26.7,87549390,22387346907,UP,10.0,1.0,0,0,0,0,0,0,129,101,98,95,94,93
1727068522.5255487,620,634880,3.0,26.7,87663891,22387423868,UP,10.0,1.0,0,0,0,0,0,0,131,101,101,97,95,95
1727068524.5295427,630,645120,9.0,26.3,87769575,22387493117,UP,10.0,1.0,0,0,0,0,0,0,132,102,101,100,96,99
1727068526.5334804,640,655360,7.0,26.3,87882809,22387562022,UP,10.0,1.0,0,0,0,0,0,0,136,102,102,103,97,100
1727068528.537598,650,665600,2.5,26.3,87898429,22387576738,UP,10.0,1.0,0,0,0,0,0,0,136,105,102,105,100,102
1727068530.5414898,660,675840,15.1,26.5,87917669,22387588568,UP,10.0,1.0,0,0,0,0,0,0,136,106,106,107,101,104
1727068532.545458,670,686080,2.0,26.6,87976956,22387652129,UP,10.0,1.0,0,0,0,0,0,0,138,106,110,108,103,105
1727068534.5495281,680,696320,25.6,26.3,88156428,22387771811,UP,10.0,1.0,0,0,0,0,0,0,139,107,110,110,107,107
1727068536.5534172,690,706560,9.5,26.0,88253368,22387839211,UP,10.0,1.0,0,0,0,0,0,0,140,108,113,112,109,108
1727068538.5572574,700,716800,3.5,26.0,88377260,22387916295,UP,10.0,1.0,0,0,0,0,0,0,144,109,114,114,111,108
1727068540.5605292,710,727040,7.7,26.0,88493636,22388004641,UP,10.0,1.0,0,0,0,0,0,0,146,110,116,115,112,111
1727068542.5639734,720,737280,2.0,26.2,88593805,22388066637,UP,10.0,1.0,0,0,0,0,0,0,148,111,118,117,113,113
1727068544.5680475,730,747520,5.1,26.2,88728368,22388157787,UP,10.0,1.0,0,0,0,0,0,0,150,112,119,120,115,114
1727068546.572075,740,757760,14.6,26.2,88862543,22388251177,UP,10.0,1.0,0,0,0,0,0,0,151,114,120,124,117,114
1727068548.57578,750,768000,2.0,26.2,89005418,22388355755,UP,10.0,1.0,0,0,0,0,0,0,151,115,124,128,118,114
1727068550.579739,760,778240,6.5,26.2,89140898,22388441524,UP,10.0,1.0,0,0,0,0,0,0,154,116,126,130,118,116
1727068552.5845978,770,788480,8.5,26.1,89428421,22388686051,UP,10.0,1.0,0,0,0,0,0,0,155,120,129,130,118,118
1727068554.5895715,780,798720,6.0,26.1,89588723,22388833848,UP,10.0,1.0,0,0,0,0,0,0,156,120,132,131,121,120
1727068556.593878,790,808960,5.1,26.2,89817591,22389020064,UP,10.0,1.0,0,0,0,0,0,0,156,122,136,132,123,121
1727068558.5979183,800,819200,2.5,26.3,89944358,22389108205,UP,10.0,1.0,0,0,0,0,0,0,157,123,137,134,126,123
1727068560.602011,810,829440,4.6,26.3,90177120,22389270198,UP,10.0,1.0,0,0,0,0,0,0,158,126,138,138,126,124
1727068562.6057694,820,839680,8.6,26.0,90514259,22389580322,UP,10.0,1.0,0,0,0,0,0,0,161,128,138,139,129,125
1727068564.609916,830,849920,4.5,26.0,90656953,22389674578,UP,10.0,1.0,0,0,0,0,0,0,163,129,139,144,129,126
1727068566.613853,840,860160,6.0,26.0,90808875,22389800316,UP,10.0,1.0,0,0,0,0,0,0,165,130,139,146,130,130
1727068568.6181169,850,870400,6.5,26.2,90970848,22389895588,UP,10.0,1.0,0,0,0,0,0,0,167,131,142,147,133,130
1727068570.622209,860,880640,6.0,26.2,91123791,22389998745,UP,10.0,1.0,0,0,0,0,0,0,170,132,143,147,137,131
1727068572.6264067,870,890880,7.0,25.8,91239760,22390069026,UP,10.0,1.0,0,0,0,0,0,0,170,136,146,148,139,131
1727068574.6295357,880,901120,7.0,25.9,91395290,22390166217,UP,10.0,1.0,0,0,0,0,0,0,174,137,148,149,140,132
1727068576.6333447,890,911360,13.6,25.9,91542516,22390271125,UP,10.0,1.0,0,0,0,0,0,0,175,139,150,150,143,133
1727068578.6376228,900,921600,12.1,26.1,91699215,22390407004,UP,10.0,1.0,0,0,0,0,0,0,176,143,151,153,143,134
1727068580.641766,910,931840,10.0,26.1,91877376,22390634481,UP,10.0,1.0,0,0,0,0,0,0,177,145,151,156,146,135
1727068582.645874,920,942080,54.8,25.8,92077540,22399917159,UP,10.0,1.0,0,0,0,0,0,0,179,147,152,157,149,136
1727068584.6501057,930,952320,70.5,26.1,92233411,22400038738,UP,10.0,1.0,0,0,0,0,0,0,181,149,155,158,150,137
1727068586.654706,940,962560,32.0,25.8,92489140,22400215222,UP,10.0,1.0,0,0,0,0,0,0,181,151,158,160,153,137
1727068588.658711,950,972800,4.0,25.9,92625582,22400311182,UP,10.0,1.0,0,0,0,0,0,0,183,152,158,160,157,140
1727068590.662651,960,983040,12.3,26.0,92781002,22400416978,UP,10.0,1.0,0,0,0,0,0,0,184,154,159,163,160,140
1727068592.6668267,970,993280,30.0,26.3,92944506,22400526026,UP,10.0,1.0,0,0,0,0,0,0,184,155,160,166,162,143
1727068594.6707375,980,1003520,11.1,26.3,93118583,22400655014,UP,10.0,1.0,0,0,0,0,0,0,185,156,162,170,163,144
1727068596.6746545,990,1013760,9.1,26.3,93266006,22400756376,UP,10.0,1.0,0,0,0,0,0,0,187,156,164,171,166,146
1727068598.6784317,1000,1024000,5.5,26.3,93429006,22400861566,UP,10.0,1.0,0,0,0,0,0,0,188,156,167,173,167,149
1727068600.683292,1010,1034240,18.5,26.4,93614169,22400990946,UP,10.0,1.0,0,0,0,0,0,0,189,157,169,176,169,150
1727068602.6873648,1020,1044480,16.1,26.0,93752852,22401084567,UP,10.0,1.0,0,0,0,0,0,0,190,161,170,177,171,151
1727068604.6907637,1030,1054720,9.9,26.0,93928446,22401193730,UP,10.0,1.0,0,0,0,0,0,0,191,164,173,179,172,151
1727068606.694629,1040,1064960,10.0,26.2,94066798,22401289432,UP,10.0,1.0,0,0,0,0,0,0,194,166,177,180,172,151
1727068608.6979864,1050,1075200,4.0,26.2,94214352,22401385854,UP,10.0,1.0,0,0,0,0,0,0,197,166,178,181,173,155
1727068610.701787,1060,1085440,9.5,26.2,94377148,22401488501,UP,10.0,1.0,0,0,0,0,0,0,198,169,179,183,175,156
1727068612.7052126,1070,1095680,26.0,26.4,94404529,22401519729,UP,10.0,1.0,0,0,0,0,0,0,204,169,181,183,176,157
1727068614.7087817,1080,1105920,6.1,26.4,94442434,22401549922,UP,10.0,1.0,0,0,0,0,0,0,205,172,181,186,178,158
1727068616.7130284,1090,1116160,9.1,26.4,94610052,22401655165,UP,10.0,1.0,0,0,0,0,0,0,205,175,183,188,179,160
1727068618.7165,1100,1126400,2.5,25.9,94620613,22401661636,UP,10.0,1.0,0,0,0,0,0,0,208,177,185,188,182,160
1727068620.7201426,1110,1136640,7.0,26.0,94650432,22401688059,UP,10.0,1.0,0,0,0,0,0,0,209,177,186,190,183,165
1727068622.7241006,1120,1146880,22.2,26.2,94710544,22401736922,UP,10.0,1.0,0,0,0,0,0,0,212,180,187,190,184,167
1727068624.728213,1130,1157120,8.5,26.3,94908956,22401892694,UP,10.0,1.0,0,0,0,0,0,0,213,180,188,193,185,171
1727068626.7322712,1140,1167360,4.5,26.3,95200886,22402076209,UP,10.0,1.0,0,0,0,0,0,0,216,182,191,193,187,171
1727068628.736555,1150,1177600,5.0,26.3,95367308,22402188298,UP,10.0,1.0,0,0,0,0,0,0,218,184,192,194,190,172
1727068630.7407236,1160,1187840,7.5,26.3,95524916,22402290230,UP,10.0,1.0,0,0,0,0,0,0,221,186,193,195,192,173
1727068632.7456615,1170,1198080,12.7,26.5,95669103,22402379441,UP,10.0,1.0,0,0,0,0,0,0,224,188,194,197,193,174
1727068634.7496476,1180,1208320,7.0,26.2,95718861,22402415308,UP,10.0,1.0,0,0,0,0,0,0,226,191,196,198,194,175
1727068636.7534528,1190,1218560,5.0,26.2,95971147,22402572170,UP,10.0,1.0,0,0,0,0,0,0,230,193,196,201,195,175
1727068638.7575345,1200,1228800,7.7,26.3,96120920,22402679425,UP,10.0,1.0,0,0,0,0,0,0,233,196,197,202,197,175
1727068640.7613025,1210,1239040,5.5,26.3,96311388,22402797281,UP,10.0,1.0,0,0,0,0,0,0,234,198,198,203,200,177
1727068642.7647579,1220,1249280,7.4,26.3,96469649,22402903767,UP,10.0,1.0,0,0,0,0,0,0,234,201,199,204,202,180
1727068644.7687688,1230,1259520,6.6,26.1,96627090,22403003115,UP,10.0,1.0,0,0,0,0,0,0,236,204,199,207,203,181
1727068646.7722511,1240,1269760,2.5,26.1,96658394,22403016180,UP,10.0,1.0,0,0,0,0,0,0,237,204,202,208,205,184
1727068648.7762132,1250,1280000,1.5,26.1,96798471,22403111361,UP,10.0,1.0,0,0,0,0,0,0,238,207,203,210,207,185
1727068650.780054,1260,1290240,5.6,26.1,96963530,22403233843,UP,10.0,1.0,0,0,0,0,0,0,242,207,204,212,208,187
1727068652.78418,1270,1300480,5.5,26.1,97005129,22403253339,UP,10.0,1.0,0,0,0,0,0,0,246,207,204,212,211,190
1727068654.788418,1280,1310720,11.5,26.0,97151381,22403348097,UP,10.0,1.0,0,0,0,0,0,0,248,210,204,215,213,190
1727068656.7928593,1290,1320960,3.0,26.0,97180816,22403384472,UP,10.0,1.0,0,0,0,0,0,0,250,211,207,215,215,192
1727068658.7965941,1300,1331200,2.0,26.0,97217593,22403402385,UP,10.0,1.0,0,0,0,0,0,0,251,213,208,216,218,194
1727068660.8000767,1310,1341440,10.7,26.2,97321537,22403460507,UP,10.0,1.0,0,0,0,0,0,0,255,214,210,217,219,195
1727068662.8039174,1320,1351680,6.0,26.2,100416879,22403495194,UP,10.0,1.0,0,0,0,0,0,0,258,214,212,221,220,195
1727068664.8081605,1330,1361920,2.0,26.4,100445926,22403505502,UP,10.0,1.0,0,0,0,0,0,0,260,216,213,222,221,198
1727068666.8123684,1340,1372160,1.5,26.5,100455336,22403511142,UP,10.0,1.0,0,0,0,0,0,0,261,218,215,224,222,200
1727068668.816511,1350,1382400,1.5,26.5,100467183,22403519583,UP,10.0,1.0,0,0,0,0,0,0,264,221,216,225,224,200
1727068670.8204784,1360,1392640,11.1,26.2,100495667,22403529560,UP,10.0,1.0,0,0,0,0,0,0,265,223,218,227,226,201
1727068672.824179,1370,1402880,7.1,26.2,100536635,22403553460,UP,10.0,1.0,0,0,0,0,0,0,267,225,219,228,228,203
1727068674.8282707,1380,1413120,1.5,26.2,100597971,22403611610,UP,10.0,1.0,0,0,0,0,0,0,270,228,219,228,231,204
1727068676.8321035,1390,1423360,9.1,26.3,100624121,22403635676,UP,10.0,1.0,0,0,0,0,0,0,271,231,220,229,235,204
1727068678.8363252,1400,1433600,1.5,26.3,100672979,22403661917,UP,10.0,1.0,0,0,0,0,0,0,271,232,222,230,236,209
1727068680.8399787,1410,1443840,5.5,26.3,100691765,22403679677,UP,10.0,1.0,0,0,0,0,0,0,276,234,224,230,237,209
1727068682.8438258,1420,1454080,5.6,26.3,100704284,22403690036,UP,10.0,1.0,0,0,0,0,0,0,277,234,227,232,238,212
1727068684.8479404,1430,1464320,2.5,26.1,100739982,22403709552,UP,10.0,1.0,0,0,0,0,0,0,278,235,229,233,240,215
1727068686.8519,1440,1474560,7.4,26.2,100771413,22403752175,UP,10.0,1.0,0,0,0,0,0,0,279,237,231,236,241,216
1727068688.8558016,1450,1484800,5.4,26.2,100795409,22403772471,UP,10.0,1.0,0,0,0,0,0,0,280,239,232,236,245,218
1727068690.8598063,1460,1495040,6.0,26.2,100827469,22403788672,UP,10.0,1.0,0,0,0,0,0,0,282,241,234,237,247,219
1727068692.863828,1470,1505280,11.9,26.3,100836871,22403794304,UP,10.0,1.0,0,0,0,0,0,0,285,241,238,237,249,220
1727068694.8675296,1480,1515520,2.0,25.9,100854538,22403804223,UP,10.0,1.0,0,0,0,0,0,0,286,243,239,238,252,222
1727068696.8714519,1490,1525760,2.0,25.9,100882390,22403813866,UP,10.0,1.0,0,0,0,0,0,0,288,243,243,241,252,223
1727069088.3478189,0,0,7.5,27.9,145513902,22427478817,UP,10,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1727069090.3511353,10,10240,11.2,27.7,145614096,22427531219,UP,10,1.0,0,0,0,0,0,0,1,3,1,3,1,1
1727069092.3554778,20,20480,13.6,28.0,145778848,22427627602,UP,10,1.0,0,0,0,0,0,0,6,5,3,3,2,1
1727069094.3589704,30,30720,4.0,28.0,145918495,22427714113,UP,10,1.0,0,0,0,0,0,0,12,5,4,4,4,1
1727069096.3631318,40,40960,4.5,28.0,146025346,22427771887,UP,10,1.0,0,0,0,0,0,0,18,8,4,4,4,2
1727069098.3666296,50,51200,14.5,27.7,146146157,22427833251,UP,10,1.0,0,0,0,0,0,0,22,9,7,5,5,2
1727069100.371225,60,61440,7.0,28.0,146252283,22427892419,UP,10,1.0,0,0,0,0,0,0,28,11,8,6,5,2
1727069102.374788,70,71680,10.4,28.1,146361797,22427957356,UP,10,1.0,0,0,0,0,0,0,30,17,8,7,5,3
1727069104.378752,80,81920,10.0,28.3,146484079,22428019521,UP,10,1.0,0,0,0,0,0,0,32,18,9,11,6,4
1727069106.3826034,90,92160,5.5,27.8,146589787,22428078166,UP,10,1.0,0,0,0,0,0,0,36,20,11,12,7,4
1727069108.386095,100,102400,3.0,27.8,146710782,22428145860,UP,10.0,1.0,0,0,0,0,0,0,39,22,13,14,8,4
1727069110.3898897,110,112640,3.0,28.0,146840781,22428213498,UP,10.0,1.0,0,0,0,0,0,0,42,24,15,14,10,5
1727069112.3937178,120,122880,8.1,28.2,146949171,22428273977,UP,10.0,1.0,0,0,0,0,0,0,45,24,17,15,11,8
1727069114.397313,130,133120,14.6,28.2,147056870,22428333173,UP,10.0,1.0,0,0,0,0,0,0,46,25,17,17,13,12
1727069116.4009273,140,143360,4.5,28.2,147182314,22428395893,UP,10.0,1.0,0,0,0,0,0,0,46,26,19,22,13,14
1727069118.404845,150,153600,3.5,28.2,147291533,22428454805,UP,10.0,1.0,0,0,0,0,0,0,46,27,20,23,17,17
1727069120.4086437,160,163840,8.5,27.8,147397539,22428513847,UP,10.0,1.0,0,0,0,0,0,0,47,29,22,25,19,18
1727069122.4126394,170,174080,10.0,27.9,147536548,22428584606,UP,10.0,1.0,0,0,0,0,0,0,48,30,23,29,21,19
1727069124.4168313,180,184320,6.6,27.9,147666542,22428658731,UP,10.0,1.0,0,0,0,0,0,0,50,32,24,32,23,19
1727069126.4207418,190,194560,4.0,28.0,147775309,22428720218,UP,10.0,1.0,0,0,0,0,0,0,52,35,25,34,24,20
1727069128.4251473,200,204800,8.5,28.0,147906708,22428790024,UP,10.0,1.0,0,0,0,0,0,0,52,40,25,37,26,20
1727069130.429047,210,215040,9.0,28.1,148014358,22428850158,UP,10.0,1.0,0,0,0,0,0,0,54,42,26,38,29,21
1727069132.4333842,220,225280,3.0,28.3,148124581,22428909774,UP,10.0,1.0,0,0,0,0,0,0,58,45,28,39,29,21
1727069134.437455,230,235520,10.4,28.3,148233329,22428972556,UP,10.0,1.0,0,0,0,0,0,0,61,46,30,40,31,22
1727069136.441533,240,245760,11.1,27.8,148358998,22429033447,UP,10.0,1.0,0,0,0,0,0,0,64,47,31,42,34,22
